CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D
030932,14,159,11,01,00,+32,+59.20254,-120.66420,01.0,09,037,3
030932,14,159,12,00,00,+34,+59.20253,-120.66423,01.6,06,023,3
030932,14,159,16,01,00,+25,+59.20265,-120.66429,02.2,04,042,3
030932,14,159,20,01,00,+23,+59.20259,-120.66423,01.0,08,052,3
030932,14,160,00,01,00,+16,+59.20149,-120.66637,00.9,09,037,3
030932,14,160,04,01,09,+12,+59.20135,-120.66832,01.8,05,054,3
030932,14,160,08,01,00,+20,+59.20401,-120.66136,01.1,07,042,3
030932,14,160,12,01,08,+19,+59.20550,-120.64873,01.3,05,049,3
030932,14,160,16,01,00,+22,+59.20554,-120.64435,01.4,05,060,2
030932,14,160,20,01,00,+19,+59.20500,-120.65131,01.6,07,047,3
030932,14,161,00,01,00,+11,+59.20661,-120.63104,01.9,06,037,3
030932,14,161,04,01,00,+10,+59.17774,-120.54308,02.9,06,047,3
030932,14,161,07,31,00,+19,+59.17885,-120.54465,01.5,04,052,3
030932,14,161,08,00,00,+20,+59.17882,-120.54463,01.4,04,022,3
030932,14,161,08,30,00,+23,+59.17889,-120.54465,00.9,09,047,3
030932,14,161,09,00,00,+23,+59.17888,-120.54479,01.1,07,022,3
030932,14,161,09,30,00,+24,+59.17879,-120.54472,01.7,07,022,3
030932,14,161,10,00,00,+25,+59.17887,-120.54457,02.5,05,022,3
030932,14,161,10,30,00,+26,+59.17890,-120.54463,01.7,04,027,3
030932,14,161,11,00,00,+28,+59.17890,-120.54461,01.4,04,022,3
030932,14,161,11,30,00,+29,+59.17890,-120.54465,01.6,08,034,3
030932,14,161,12,00,00,+30,+59.17861,-120.54489,01.4,08,022,3
030932,14,161,12,30,00,+28,+59.17854,-120.54479,02.5,06,022,3
030932,14,161,17,01,00,+25,+59.20041,-120.66842,01.3,05,037,3
030932,14,161,20,01,00,+20,+59.19347,-120.59156,02.5,04,052,3
030932,14,162,00,01,00,+15,+59.19721,-120.58911,01.5,06,052,3
030932,14,162,04,01,00,+07,+59.19153,-120.56696,01.0,08,042,3
030932,14,162,06,00,00,+18,+59.19171,-120.56379,01.0,09,026,3
030932,14,162,06,30,00,+16,+59.18437,-120.54756,01.6,07,027,3
030932,14,162,07,00,12,+16,+59.17469,-120.53710,02.5,05,023,3
030932,14,162,07,31,00,+17,+59.17937,-120.53144,01.7,04,060,2
030932,14,162,08,00,00,+17,+59.18423,-120.53386,01.4,05,036,3
030932,14,162,08,30,00,+17,+59.18419,-120.53373,02.3,05,037,3
030932,14,162,09,00,00,+19,+59.18331,-120.53437,01.2,06,022,3
030932,14,162,09,30,00,+22,+59.18334,-120.53429,02.0,06,034,3
030932,14,162,10,00,00,+25,+59.18321,-120.53437,03.6,05,037,3
030932,14,162,10,31,00,+25,+59.18331,-120.53433,01.5,07,057,3
030932,14,162,13,31,00,+28,+59.18338,-120.53372,03.0,05,037,3
030932,14,162,14,00,00,+30,+59.18307,-120.53427,01.3,06,022,3
030932,14,162,14,30,00,+31,+59.18315,-120.53405,01.6,04,022,3
030932,14,162,15,00,00,+33,+59.18315,-120.53412,01.2,07,034,3
030932,14,162,15,30,00,+36,+59.18322,-120.53433,01.2,06,022,3
030932,14,162,16,00,00,+36,+59.18312,-120.53411,01.9,04,022,3
030932,14,162,16,30,00,+33,+59.18315,-120.53416,02.3,04,022,3
030932,14,162,17,00,00,+30,+59.18308,-120.53413,01.6,04,023,3
030932,14,162,17,30,00,+30,+59.18316,-120.53406,01.2,06,047,3
030932,14,162,18,00,00,+22,+59.18311,-120.53389,01.1,06,023,3
030932,14,162,18,30,00,+20,+59.18325,-120.53430,01.2,06,022,3
030932,14,162,23,01,00,+16,+59.18626,-120.53905,02.5,04,037,3
030932,14,163,00,00,00,+16,+59.18326,-120.54885,03.7,04,023,3
030932,14,163,03,01,00,+13,+59.18561,-120.55101,01.9,06,052,3
030932,14,163,03,30,00,+15,+59.18570,-120.55104,02.5,05,022,3
030932,14,163,04,00,00,+17,+59.18572,-120.55108,02.9,04,022,3
030932,14,163,04,30,00,+19,+59.18565,-120.55105,03.3,06,048,3
030932,14,163,05,00,00,+16,+59.18544,-120.55315,01.0,08,034,3
030932,14,163,05,30,00,+15,+59.18545,-120.55313,01.1,07,022,3
030932,14,163,06,00,00,+16,+59.18543,-120.55308,01.1,07,022,3
030932,14,163,06,30,00,+16,+59.18544,-120.55317,02.2,05,022,3
030932,14,163,07,00,00,+19,+59.18547,-120.55320,02.9,04,033,3
030932,14,163,07,30,00,+22,+59.18544,-120.55313,01.3,05,034,3
030932,14,163,12,01,08,+20,+59.18497,-120.55522,02.3,06,042,3
030932,14,163,16,01,00,+31,+59.18589,-120.55670,00.8,08,052,3
030932,14,163,20,01,05,+15,+59.15769,-120.89691,01.6,06,052,3
030932,14,164,00,01,00,+13,+59.15956,-120.91168,00.9,09,052,3
030932,14,164,02,30,00,+16,+59.16011,-120.91312,01.3,05,028,3
030932,14,164,03,01,00,+14,+59.16026,-120.91194,04.3,03,060,2
030932,14,164,03,30,00,+12,+59.16031,-120.91239,00.9,09,022,3
030932,14,164,04,00,00,+13,+59.16027,-120.91239,01.1,07,023,3
030932,14,164,04,30,00,+15,+59.16029,-120.91235,01.5,06,027,3
030932,14,164,05,00,00,+16,+59.16029,-120.91239,01.7,04,041,3
030932,14,164,05,30,00,+19,+59.16027,-120.91235,01.1,08,022,3
030932,14,164,06,00,00,+16,+59.16230,-120.90449,00.9,09,022,3
030932,14,164,06,30,18,+15,+59.16182,-120.90750,01.2,07,022,3
030932,14,164,07,00,00,+16,+59.17237,-120.91027,02.9,04,022,3
030932,14,164,07,30,00,+16,+59.17636,-120.91561,01.5,06,047,3
030932,14,164,12,01,00,+28,+59.17641,-120.91537,01.1,07,037,3
030932,14,164,13,00,00,+32,+59.17637,-120.91542,01.7,07,033,3
030932,14,164,13,30,00,+31,+59.17683,-120.91575,01.7,07,032,3
030932,14,164,14,00,00,+31,+59.17679,-120.91579,01.4,06,022,3
030932,14,164,14,30,00,+37,+59.17675,-120.91580,02.0,04,022,3
030932,14,164,15,00,00,+43,+59.17673,-120.91565,01.0,07,037,3
030932,14,164,15,30,00,+39,+59.17676,-120.91579,01.2,06,022,3
030932,14,164,16,00,00,+33,+59.17671,-120.91584,01.3,06,023,3
030932,14,164,16,30,00,+32,+59.17667,-120.91569,01.9,04,022,3
030932,14,164,17,00,00,+30,+59.17679,-120.91568,01.6,04,032,3
030932,14,164,17,30,00,+29,+59.17677,-120.91571,01.9,04,027,3
030932,14,164,22,01,00,+17,+59.16757,-120.92405,02.5,04,037,3
030932,14,165,00,01,00,+10,+59.16722,-120.89140,04.0,04,051,3
030932,14,165,04,01,00,+12,+59.16503,-120.88474,01.4,06,047,3
030932,14,165,05,30,00,+10,+59.16418,-120.87483,03.8,04,028,3
030932,14,165,06,30,00,+16,+59.16872,-120.85987,01.9,05,041,3
030932,14,165,07,00,00,+17,+59.16875,-120.85981,02.2,04,032,3
030932,14,165,07,30,00,+19,+59.16880,-120.85983,01.5,06,042,3
030932,14,165,08,00,00,+20,+59.16875,-120.85962,01.4,06,034,3
030932,14,165,08,30,00,+21,+59.16872,-120.85989,01.6,05,033,3
030932,14,165,09,00,00,+23,+59.16872,-120.85978,01.8,05,032,3
030932,14,165,09,31,00,+25,+59.16867,-120.85984,01.6,06,052,3
030932,14,165,10,00,00,+27,+59.16873,-120.85990,01.9,05,023,3
030932,14,165,10,30,00,+28,+59.16873,-120.85985,01.4,05,023,3
030932,14,165,15,01,00,+27,+59.16835,-120.85963,01.6,06,042,3
030932,14,165,16,00,00,+30,+59.16828,-120.85966,01.3,05,042,3
030932,14,166,00,02,00,+16,+59.15700,-120.82572,02.0,05,052,3
030932,14,166,04,01,00,+08,+59.15737,-120.82309,01.1,08,047,3
030932,14,166,08,01,00,+19,+59.15740,-120.82398,01.8,04,047,3
030932,14,166,12,01,00,+28,+59.15733,-120.82357,01.5,06,037,3
030932,14,166,13,00,02,+30,+59.15734,-120.82351,02.4,05,022,3
030932,14,166,13,30,08,+28,+59.15730,-120.82402,01.9,05,037,3
030932,14,166,14,00,00,+25,+59.15748,-120.82394,01.8,05,042,3
030932,14,166,14,30,00,+28,+59.15740,-120.82399,02.2,04,022,3
030932,14,166,15,00,00,+30,+59.15741,-120.82399,02.5,04,027,3
030932,14,166,15,30,00,+28,+59.15744,-120.82397,01.7,06,042,3
030932,14,166,16,00,00,+28,+59.15743,-120.82389,01.9,04,029,3
030932,14,166,16,31,00,+28,+59.15760,-120.82404,01.7,04,060,2
030932,14,166,17,00,01,+28,+59.15743,-120.82397,01.4,05,028,3
030932,14,166,17,30,00,+30,+59.15741,-120.82394,01.6,04,036,3
030932,14,166,20,01,00,+29,+59.15747,-120.82395,01.8,05,043,3
030932,14,166,20,30,00,+29,+59.15742,-120.82391,01.6,06,052,3
030932,14,166,21,00,00,+27,+59.15742,-120.82395,01.7,04,023,3
030932,14,166,21,30,02,+26,+59.15743,-120.82395,02.2,05,033,3
030932,14,166,22,00,00,+19,+59.15253,-120.83010,02.3,04,052,3
030932,14,166,22,30,30,+16,+59.14910,-120.84951,01.0,07,035,3
030932,14,166,23,00,17,+15,+59.15240,-120.85081,01.1,07,022,3
030932,14,166,23,30,00,+18,+59.15241,-120.85078,01.6,05,022,3
030932,14,167,00,00,03,+19,+59.15251,-120.85073,02.8,05,022,3
030932,14,167,00,31,22,+16,+59.15699,-120.85455,01.8,06,052,3
030932,14,167,05,01,14,+16,+59.15809,-120.87224,01.8,05,037,3
030932,14,167,08,01,00,+17,+59.16630,-120.88590,01.1,07,052,3
030932,14,167,11,31,00,+25,+59.16633,-120.88601,00.9,10,052,3
030932,14,167,12,30,00,+31,+59.16635,-120.88597,01.4,07,027,3
030932,14,167,13,00,00,+31,+59.16630,-120.88586,02.0,06,022,3
030932,14,167,13,30,00,+36,+59.16579,-120.88597,01.6,06,022,3
030932,14,167,14,00,00,+34,+59.16605,-120.88611,01.4,05,022,3
030932,14,167,14,30,00,+38,+59.16603,-120.88611,00.9,08,034,3
030932,14,167,15,00,00,+36,+59.16611,-120.88622,01.1,07,022,3
030932,14,167,15,30,00,+36,+59.16603,-120.88600,03.1,05,023,3
030932,14,167,16,00,00,+38,+59.16604,-120.88619,01.5,05,048,3
030932,14,167,16,30,00,+37,+59.16604,-120.88615,01.7,04,022,3
030932,14,167,21,01,00,+16,+59.19841,-120.97563,01.3,07,037,3
030932,14,168,00,01,00,+13,+59.20375,-120.97937,03.5,05,052,3
030932,14,168,02,01,00,+15,+59.20431,-120.97930,01.9,06,037,3
030932,14,168,02,30,00,+13,+59.20433,-120.98001,02.3,05,022,3
030932,14,168,03,00,00,+13,+59.20461,-120.98001,03.2,05,022,3
030932,14,168,03,30,00,+12,+59.20507,-120.98025,01.6,05,047,3
030932,14,168,04,00,00,+11,+59.20502,-120.98030,01.9,04,022,3
030932,14,168,04,30,00,+16,+59.20501,-120.98023,01.6,05,037,3
030932,14,168,05,00,00,+16,+59.20494,-120.98025,01.5,06,034,3
030932,14,168,05,30,00,+14,+59.20546,-120.98030,01.4,06,022,3
030932,14,168,06,00,00,+16,+59.20537,-120.98293,01.9,05,022,3
030932,14,168,06,30,00,+17,+59.20552,-120.98331,01.7,06,047,3
030932,14,168,11,01,00,+27,+59.20544,-120.98317,01.2,08,037,3
030932,14,168,12,00,00,+33,+59.20540,-120.98313,02.5,06,022,3
030932,14,168,16,01,00,+34,+59.20582,-120.98271,01.3,06,042,3
030932,14,168,20,01,00,+28,+59.20586,-120.98306,01.1,07,052,3
030932,14,169,00,01,00,+18,+59.23085,-120.91629,01.0,09,053,3
030932,14,169,08,02,00,+19,+59.23499,-120.91071,00.8,09,058,3
030932,14,169,12,01,00,+34,+59.22553,-120.89241,00.8,09,042,3
030932,14,169,16,01,00,+29,+59.22561,-120.89247,01.1,07,042,3
030932,14,169,20,01,00,+27,+59.22577,-120.89223,01.7,05,052,3
030932,14,170,00,01,00,+16,+59.22464,-120.89490,02.1,03,060,2
030932,14,170,04,01,00,+15,+59.22780,-120.89707,00.9,07,052,3
030932,14,170,08,01,00,+23,+59.22139,-120.89724,01.6,05,052,3
030932,14,170,12,01,00,+34,+59.21513,-120.89809,01.3,09,042,3
030932,14,170,16,01,00,+34,+59.21507,-120.89904,01.1,07,037,3
030932,14,170,20,01,00,+31,+59.21507,-120.89916,01.0,08,047,3
030932,14,171,04,02,19,+16,+59.20936,-120.82621,01.8,05,060,2
030932,14,171,08,01,00,+24,+59.17070,-120.81262,01.5,06,047,3
030932,14,171,10,01,00,+25,+59.17071,-120.81271,02.4,05,047,3
030932,14,171,10,30,00,+26,+59.17072,-120.81253,01.3,07,047,3
030932,14,171,11,00,00,+26,+59.17055,-120.81256,01.4,05,022,3
030932,14,171,11,30,00,+24,+59.17046,-120.81271,01.2,05,022,3
030932,14,171,12,00,00,+23,+59.17060,-120.81274,01.7,07,047,3
030932,14,171,12,30,09,+19,+59.16691,-120.83672,01.3,07,022,3
030932,14,171,13,00,00,+20,+59.16777,-120.85953,01.8,05,027,3
030932,14,171,13,30,00,+24,+59.16776,-120.85951,01.8,04,022,3
030932,14,171,14,00,00,+22,+59.16769,-120.85942,01.1,07,034,3
030932,14,171,14,30,00,+23,+59.16786,-120.85945,01.0,07,027,3
030932,14,171,18,31,00,+28,+59.16786,-120.85953,01.9,06,042,3
030932,14,171,19,00,00,+28,+59.16782,-120.85959,02.1,06,022,3
030932,14,171,19,30,00,+28,+59.16783,-120.85952,01.4,06,023,3
030932,14,171,20,00,00,+26,+59.16786,-120.85952,01.5,04,023,3
030932,14,171,20,30,00,+25,+59.16783,-120.85946,01.3,04,027,3
030932,14,171,21,00,00,+25,+59.16783,-120.85948,01.0,07,043,3
030932,14,171,21,30,00,+25,+59.16786,-120.85959,02.2,04,023,3
030932,14,171,22,01,00,+19,+59.16239,-120.85252,02.8,03,060,2
030932,14,171,22,31,00,+18,+59.16209,-120.85387,02.0,04,048,3
030932,14,171,23,00,00,+16,+59.15650,-120.85521,01.3,05,028,3
030932,14,171,23,30,00,+16,+59.15574,-120.84977,03.9,04,023,3
030932,14,172,04,01,00,+16,+59.17033,-120.85089,01.7,06,042,3
030932,14,172,08,01,00,+20,+59.17026,-120.85121,01.1,07,047,3
030932,14,172,09,30,01,+22,+59.17036,-120.85121,02.0,04,023,3
030932,14,172,10,00,00,+27,+59.17047,-120.85132,01.5,04,022,3
030932,14,172,10,30,00,+29,+59.17038,-120.85114,01.3,04,028,3
030932,14,172,11,00,02,+29,+59.17038,-120.85109,01.1,09,039,3
030932,14,172,11,30,00,+28,+59.17024,-120.85169,02.4,06,027,3
030932,14,172,12,00,00,+24,+59.16681,-120.85878,02.8,06,023,3
030932,14,172,12,30,00,+23,+59.16793,-120.85959,02.3,06,023,3
030932,14,172,13,00,01,+24,+59.16788,-120.85980,01.4,09,038,3
030932,14,172,13,30,00,+27,+59.16786,-120.85983,01.5,07,023,3
030932,14,172,14,00,03,+28,+59.16788,-120.85985,01.3,06,023,3
030932,14,172,14,30,00,+30,+59.16781,-120.85988,01.3,06,023,3
030932,14,172,19,01,00,+28,+59.16801,-120.85973,02.3,05,042,3
030932,14,172,20,00,00,+28,+59.16793,-120.85988,01.4,05,027,3
030932,14,173,00,01,00,+12,+59.16326,-120.88104,00.0,00,060,3
030932,14,173,04,01,00,+07,+59.16139,-120.90425,01.0,08,052,3
030932,14,173,05,00,00,+07,+59.16271,-120.90663,01.4,06,022,3
030932,14,173,05,30,00,+09,+59.16661,-120.90578,01.7,06,022,3
030932,14,173,06,00,00,+12,+59.16719,-120.93225,02.3,05,022,3
030932,14,173,06,30,00,+14,+59.17145,-120.93053,01.7,05,034,3
030932,14,173,07,00,00,+19,+59.17136,-120.93045,01.4,05,022,3
030932,14,173,07,30,00,+22,+59.17144,-120.93053,01.6,05,022,3
030932,14,173,08,00,00,+25,+59.17143,-120.93037,02.1,05,023,3
030932,14,173,08,30,00,+26,+59.17138,-120.93048,00.8,09,047,3
030932,14,173,09,00,00,+30,+59.17134,-120.93051,01.5,07,022,3
030932,14,173,09,30,00,+30,+59.17235,-120.93386,01.8,06,022,3
030932,14,173,14,01,00,+33,+59.17234,-120.93398,01.5,05,037,3
030932,14,173,16,01,00,+34,+59.17231,-120.93383,01.1,07,047,3
030932,14,173,20,01,00,+29,+59.17227,-120.93405,00.9,08,052,3
030932,14,174,04,02,00,+12,+59.16083,-120.87606,01.2,07,053,3
030932,14,174,08,01,00,+25,+59.16070,-120.87616,01.8,04,060,2
030932,14,174,12,01,00,+34,+59.16065,-120.87591,01.9,06,052,3
030932,14,174,16,01,00,+36,+59.16050,-120.87634,01.2,08,052,3
030932,14,174,20,01,00,+30,+59.16051,-120.87613,01.3,07,052,3
030932,14,175,00,01,00,+21,+59.15784,-120.86872,01.7,06,052,3
030932,14,175,08,01,00,+27,+59.16893,-120.86016,00.8,09,047,3
030932,14,175,16,01,00,+34,+59.16742,-120.86112,01.5,05,037,3
030932,14,175,20,01,00,+28,+59.16779,-120.85969,00.9,07,047,3
030932,14,176,04,02,00,+17,+59.16386,-120.91337,01.1,08,052,3
030932,14,176,08,01,00,+18,+59.18188,-120.94580,00.9,08,038,3
030932,14,176,12,01,00,+19,+59.23157,-120.90425,02.5,05,053,3
030932,14,176,16,01,00,+31,+59.23077,-120.90008,01.5,06,042,3
030932,14,176,17,00,00,+34,+59.23075,-120.90010,01.6,05,022,3
030932,14,176,17,30,00,+36,+59.23076,-120.90001,01.5,05,022,3
030932,14,176,18,00,00,+32,+59.23091,-120.90025,02.4,04,023,3
030932,14,176,19,00,00,+30,+59.23056,-120.90005,01.0,09,047,3
030932,14,176,19,30,00,+28,+59.23046,-120.89975,01.2,07,022,3
030932,14,176,20,00,00,+29,+59.23047,-120.89977,00.9,07,022,3
030932,14,176,20,30,00,+27,+59.23054,-120.89966,01.2,07,022,3
030932,14,176,21,00,00,+25,+59.23047,-120.89941,02.2,05,022,3
030932,14,176,21,30,00,+24,+59.23077,-120.89913,02.1,04,047,3
030932,14,177,02,01,00,+18,+59.22521,-120.89391,01.3,07,037,3
030932,14,177,04,01,00,+11,+59.22468,-120.89563,01.2,07,039,3
030932,14,177,08,01,00,+25,+59.23196,-120.90012,01.0,08,047,3
030932,14,177,12,01,00,+37,+59.23167,-120.90079,01.2,07,052,3
030932,14,177,16,01,00,+34,+59.23168,-120.90084,00.8,08,047,3
030932,14,177,20,01,00,+30,+59.23180,-120.90054,00.9,07,052,3
030932,14,178,00,01,00,+13,+59.22776,-120.90415,01.1,09,047,3
030932,14,178,04,01,00,+13,+59.22390,-120.89593,01.2,07,048,3
030932,14,178,08,01,00,+26,+59.22378,-120.89578,01.4,06,047,3
030932,14,178,12,01,00,+20,+59.22655,-120.89469,01.4,08,052,3
030932,14,178,16,01,00,+40,+59.23029,-120.90788,01.5,05,055,3
030932,14,178,20,01,00,+31,+59.23030,-120.90804,01.0,07,048,3
030932,14,179,00,01,00,+17,+59.22444,-120.89638,01.8,08,048,3
030932,14,179,04,01,00,+16,+59.21850,-120.91310,01.0,09,048,3
030932,14,179,08,01,00,+25,+59.21800,-120.91934,00.9,09,053,3
030932,14,179,12,01,00,+37,+59.21804,-120.91924,01.0,09,054,3
030932,14,179,16,01,00,+25,+59.21533,-120.92195,00.9,07,048,3
030932,14,179,20,01,00,+30,+59.21516,-120.92170,00.8,09,047,3
030932,14,179,20,30,00,+30,+59.21518,-120.92173,02.1,06,022,3
030932,14,179,21,00,00,+28,+59.21511,-120.92153,01.6,05,023,3
030932,14,179,21,30,00,+27,+59.21516,-120.92160,01.9,05,034,3
030932,14,179,22,00,00,+26,+59.21515,-120.92166,01.0,07,022,3
030932,14,179,22,30,00,+27,+59.21516,-120.92167,01.1,07,022,3
030932,14,179,23,00,00,+24,+59.21554,-120.92149,01.2,06,022,3
030932,14,179,23,30,09,+19,+59.22332,-120.93228,01.2,09,035,3
030932,14,180,00,00,00,+16,+59.24047,-120.92913,01.2,08,023,3
030932,14,180,00,30,08,+16,+59.23146,-120.90428,02.9,06,027,3
030932,14,180,01,00,00,+16,+59.21831,-120.89738,02.4,05,022,3
030932,14,180,01,30,00,+17,+59.21170,-120.90552,02.0,05,023,3
030932,14,180,06,01,00,+21,+59.20528,-120.91911,01.3,07,037,3
030932,14,180,07,00,00,+24,+59.20502,-120.91870,01.1,06,022,3
030932,14,180,07,30,00,+26,+59.20503,-120.91870,01.1,06,022,3
030932,14,180,08,00,00,+27,+59.20502,-120.91873,01.3,05,027,3
030932,14,180,08,30,00,+29,+59.20500,-120.91867,03.2,05,038,3
030932,14,180,09,00,00,+29,+59.20518,-120.91924,01.6,06,033,3
030932,14,180,09,30,00,+30,+59.20478,-120.91954,01.1,07,022,3
030932,14,180,10,00,00,+30,+59.20477,-120.91948,01.0,07,023,3
030932,14,180,10,30,00,+32,+59.20483,-120.91950,01.7,05,027,3
030932,14,180,11,00,00,+33,+59.20492,-120.91892,00.9,09,044,3
030932,14,180,11,30,07,+26,+59.19990,-120.90528,01.4,08,027,3
030932,14,180,16,01,00,+28,+59.17984,-120.90986,01.3,05,037,3
030932,14,180,19,31,00,+28,+59.17989,-120.91007,00.9,09,038,3
030932,14,180,20,00,00,+28,+59.17984,-120.90990,00.9,07,022,3
030932,14,180,20,30,00,+28,+59.17980,-120.90989,02.3,05,022,3
030932,14,180,21,01,00,+28,+59.17987,-120.90986,01.3,05,053,3
030932,14,180,21,30,00,+26,+59.17988,-120.90993,01.2,05,022,3
030932,14,180,22,00,00,+25,+59.17914,-120.90765,01.2,05,022,3
030932,14,180,22,30,06,+19,+59.17675,-120.89200,01.3,05,023,3
030932,14,180,23,00,00,+17,+59.17201,-120.89311,04.3,04,023,3
030932,14,180,23,30,00,+19,+59.17102,-120.89561,01.3,07,043,3
030932,14,181,00,00,00,+18,+59.16902,-120.89617,02.2,05,023,3
030932,14,181,00,30,00,+16,+59.16400,-120.88672,01.6,06,023,3
030932,14,181,05,01,00,+19,+59.15883,-120.87679,01.4,07,037,3
030932,14,181,08,01,00,+25,+59.15863,-120.87758,02.0,05,057,3
030932,14,181,09,00,00,+30,+59.15874,-120.87752,01.8,05,022,3
030932,14,181,09,30,00,+30,+59.15854,-120.87757,02.2,04,022,3
030932,14,181,10,00,00,+31,+59.15867,-120.87751,01.7,04,022,3
030932,14,181,10,30,00,+32,+59.15868,-120.87751,01.6,04,023,3
030932,14,181,11,00,00,+33,+59.15871,-120.87748,00.9,09,043,3
030932,14,181,11,30,00,+34,+59.15865,-120.87745,01.4,08,022,3
030932,14,181,12,00,00,+33,+59.15866,-120.87751,01.9,07,022,3
030932,14,181,12,30,00,+34,+59.15871,-120.87752,02.5,05,022,3
030932,14,181,13,00,00,+34,+59.15869,-120.87734,01.7,04,022,3
030932,14,181,13,30,00,+27,+59.15898,-120.87848,01.8,05,034,3
030932,14,181,18,01,00,+26,+59.15984,-120.87928,02.3,05,042,3
030932,14,181,20,01,00,+25,+59.16138,-120.87693,02.3,05,052,3
030932,14,182,00,01,00,+15,+59.15794,-120.87741,02.2,05,047,3
030932,14,182,01,00,00,+16,+59.15818,-120.87778,01.5,05,022,3
030932,14,182,01,30,00,+17,+59.15811,-120.87765,03.1,04,022,3
030932,14,182,02,00,00,+16,+59.15824,-120.87758,01.1,07,034,3
030932,14,182,02,30,00,+14,+59.15789,-120.87611,02.7,06,027,3
030932,14,182,03,00,00,+13,+59.15798,-120.87586,03.1,05,022,3
030932,14,182,03,30,00,+12,+59.15782,-120.87537,01.3,06,035,3
030932,14,182,04,00,00,+11,+59.15776,-120.87433,01.3,06,022,3
030932,14,182,04,30,00,+12,+59.15794,-120.87445,02.0,05,022,3
030932,14,182,05,00,00,+14,+59.15800,-120.87456,01.5,06,022,3
030932,14,182,05,30,00,+14,+59.15779,-120.87525,01.4,05,028,3
030932,14,182,10,01,00,+26,+59.15855,-120.87794,01.5,07,037,3
030932,14,182,12,01,00,+29,+59.15861,-120.87794,01.5,06,052,3
030932,14,182,16,01,00,+31,+59.16302,-120.88660,01.1,05,047,3
030932,14,182,20,01,00,+30,+59.16622,-120.87663,02.8,04,052,3
030932,14,183,01,31,00,+16,+59.15759,-120.88874,02.2,05,052,3
030932,14,183,02,00,00,+17,+59.15888,-120.89252,03.4,05,022,3
030932,14,183,02,30,00,+19,+59.15926,-120.89218,02.4,05,047,3
030932,14,183,03,00,11,+16,+59.16060,-120.88198,03.3,04,034,3
030932,14,183,03,30,00,+16,+59.16180,-120.86904,01.0,08,037,3
030932,14,183,04,00,01,+16,+59.16866,-120.85949,01.1,07,022,3
030932,14,183,04,30,00,+18,+59.16879,-120.85996,01.2,07,022,3
030932,14,183,05,00,00,+19,+59.16873,-120.85987,01.8,05,022,3
030932,14,183,05,30,00,+23,+59.16876,-120.85996,03.1,04,027,3
030932,14,183,09,31,00,+29,+59.16878,-120.85985,03.0,05,042,3
030932,14,183,10,00,00,+30,+59.16889,-120.85980,02.2,05,032,3
030932,14,183,10,30,00,+30,+59.16870,-120.85997,02.6,06,034,3
030932,14,183,11,00,00,+30,+59.16865,-120.85974,02.1,07,022,3
030932,14,183,11,30,00,+31,+59.16870,-120.85984,02.6,06,022,3
030932,14,183,12,00,00,+32,+59.16870,-120.85987,01.9,06,034,3
030932,14,183,12,30,00,+33,+59.16870,-120.85989,01.4,06,022,3
030932,14,183,13,00,00,+34,+59.16878,-120.85997,01.5,05,022,3
030932,14,183,13,30,00,+34,+59.16886,-120.85990,02.7,04,032,3
030932,14,183,14,00,00,+34,+59.16871,-120.85983,01.9,05,025,3
030932,14,183,14,30,00,+32,+59.16875,-120.85987,02.6,05,022,3
030932,14,184,05,02,00,+18,+59.15370,-120.82725,01.6,06,037,3
030932,14,184,05,30,00,+18,+59.15372,-120.82727,01.8,05,022,3
030932,14,184,06,00,00,+21,+59.15371,-120.82714,01.4,05,025,3
030932,14,184,06,30,00,+21,+59.15372,-120.82691,00.9,08,036,3
030932,14,184,07,00,00,+23,+59.15365,-120.82727,00.9,08,022,3
030932,14,184,07,30,00,+28,+59.15367,-120.82718,01.2,06,022,3
030932,14,184,08,00,00,+28,+59.15367,-120.82718,01.8,05,025,3
030932,14,184,08,30,00,+26,+59.15365,-120.82700,01.4,07,047,3
030932,14,184,09,00,00,+27,+59.15371,-120.82702,01.2,07,022,3
030932,14,184,09,30,00,+27,+59.15369,-120.82697,01.4,06,022,3
030932,14,184,14,01,04,+32,+59.15267,-120.82970,01.8,05,037,3
030932,14,184,16,01,00,+34,+59.15266,-120.82954,01.8,05,052,3
030932,14,184,20,01,00,+28,+59.14756,-120.82920,02.1,06,047,3
030932,14,184,20,30,00,+28,+59.14756,-120.82906,02.6,04,022,3
030932,14,184,21,00,00,+29,+59.14744,-120.82898,01.5,05,034,3
030932,14,184,21,30,00,+30,+59.14753,-120.82903,01.1,06,027,3
030932,14,184,22,00,00,+28,+59.14750,-120.82903,01.2,06,023,3
030932,14,184,22,30,00,+27,+59.14741,-120.82906,01.3,05,027,3
030932,14,184,23,00,00,+22,+59.14110,-120.84092,01.2,05,027,3
030932,14,184,23,31,00,+19,+59.14514,-120.85663,02.0,06,052,3
